"priceper","year","dateoftransfer","propertytype","duration","price","postcode","lad23cd","transactionid","lmk_key","tfarea","numberrooms","classt","CURRENT_ENERGY_EFFICIENCY","POTENTIAL_ENERGY_EFFICIENCY","CONSTRUCTION_AGE_BAND"
2532.25806451613,1997,1997-02-10,"F","L",157000,"EC2Y 8AH","E09000001","{C2361FC5-732E-4788-B5FF-B4CE26C0BC9D}","b7e3bee61f24e65e7d450e5a898660253fb4e37a29a539f1a79f5ffd54d60f6d",62,3,11,70,85,"England and Wales: 1976-1982"
2637.36263736264,1997,1997-02-25,"F","L",240000,"EC2Y 8AH","E09000001","{801CC491-807D-4CD5-88F0-FCA235F33647}","454506070912010031519415798900676",91,3,12,75,79,"England and Wales: 1996-2002"
7698.4126984127,2011,2011-09-21,"F","L",485000,"EC2Y 8AH","E09000001","{79DC723A-89F1-4F82-B615-3F9F236DD613}","d7267ac2ce84ad22b349938089f6167b279573f578d22910de8ddf6b00de6065",63,3,11,75,82,"England and Wales: 1983-1990"
2591.42857142857,1997,1997-03-21,"F","L",163260,"EC2Y 8AH","E09000001","{815C744F-D6B8-45C9-A6A5-B864979CE719}","d7267ac2ce84ad22b349938089f6167b279573f578d22910de8ddf6b00de6065",63,3,11,75,82,"England and Wales: 1983-1990"
10576.9230769231,2017,2017-01-06,"F","L",825000,"EC2Y 8BT","E09000001","{47844C7F-5641-8986-E050-A8C063056488}","253d7400b479cd8c29416e5d190433b914dc1badd8682c02cedcfa9093569211",78,2,12,59,67,"England and Wales: 1967-1975"
11805.5555555556,2017,2017-11-17,"F","L",850000,"EC2Y 8BT","E09000001","{61D8894E-249E-3DE6-E053-6C04A8C01207}","40565645137a8e63cbf73d348330acbd7f4e17fd5331f48de5df6e918381175f",72,3,11,48,64,"England and Wales: 1967-1975"
1736.11111111111,1995,1995-06-23,"F","L",125000,"EC2Y 8BT","E09000001","{8AFF4CAD-572E-4C03-8DDD-C677D950FEE3}","40565645137a8e63cbf73d348330acbd7f4e17fd5331f48de5df6e918381175f",72,3,11,48,64,"England and Wales: 1967-1975"
2592.59259259259,1998,1998-03-31,"F","L",140000,"EC2Y 8BT","E09000001","{FD6EFA6F-54FE-4682-8639-58C5C3C33771}","3c45069a4cb765d1cd7cdb89a9d3da7ef7cf5488ebdbb6cffd91dca214dc3d22",54,2,11,62,62,"England and Wales: 1967-1975"
2518.51851851852,1998,1998-05-26,"F","L",136000,"EC2Y 8BT","E09000001","{9D1E8C7B-ADC1-41F0-8EA2-75E169C8000E}","3c45069a4cb765d1cd7cdb89a9d3da7ef7cf5488ebdbb6cffd91dca214dc3d22",54,2,11,62,62,"England and Wales: 1967-1975"
7538.46153846154,2013,2013-02-19,"F","L",490000,"EC4V 3PA","E09000001","{E6A0162B-E281-493B-AF88-F1249072C953}","252145639442013050712252459970478",65,2,12,66,66,"England and Wales: 2003-2006"
6923.07692307692,2011,2011-04-19,"F","L",450000,"EC4V 3PA","E09000001","{0C3C409B-3073-493E-BDB2-90B8EDC4D4B0}","252145639442013050712252459970478",65,2,12,66,66,"England and Wales: 2003-2006"
10125,2013,2013-04-12,"F","L",567000,"EC2Y 8BT","E09000001","{D71842EC-5714-440D-BB14-26E8F0782413}","800899956712012061319125492920693",56,2,11,17,54,"England and Wales: 1967-1975"
1975.97102342787,1997,1997-03-21,"F","L",128201,"EC2Y 8AH","E09000001","{8C052B7E-19AD-4EDA-A164-020311BA68C3}","511407999022010070907012177888450",64.88,3,12,70,73,"England and Wales: 1996-2002"
3309.95684340321,1998,1998-03-17,"F","L",214750,"EC2Y 8AH","E09000001","{907D6EFB-45C3-4C10-B18C-47F902B7E26E}","511407999022010070907012177888450",64.88,3,12,70,73,"England and Wales: 1996-2002"
6555.17879161529,2011,2011-02-01,"F","L",425300,"EC2Y 8AH","E09000001","{F77FA4D5-40A3-4A47-8EDF-BFB4E22EEA88}","511407999022010070907012177888450",64.88,3,12,70,73,"England and Wales: 1996-2002"
14473.6842105263,2021,2021-06-29,"F","L",550000,"EC2Y 9BA","E09000001","{D22473F4-C26D-7B40-E053-6C04A8C0A630}","c341dd4994970ab294ee395e35b24ecdde22ec29f0951e548a535b228c25ed40",38,2,11,83,83,"England and Wales: 2012 onwards"
4692.30769230769,2001,2001-07-23,"F","L",305000,"EC4V 3PR","E09000001","{6FFC486A-5956-4D3A-ABC3-A763BA69CCA8}","1802798553352020061200165224900976",65,3,11,78,81,"England and Wales: 1996-2002"
15774.2244089108,2010,2010-12-17,"F","L",2308400,"EC4V 3PA","E09000001","{174CB00D-0DD6-43E3-BD92-367673F24316}","517495084512010110115490092209177",146.34,4,12,72,75,"England and Wales: 2003-2006"
12500,2020,2020-04-07,"F","L",1250000,"EC4V 3PA","E09000001","{A96E4ACC-0AFC-9205-E053-6C04A8C0DA09}","251107359602019102920442059912758",100,3,12,79,81,"England and Wales: 2007 onwards"
12145.7489878543,2022,2022-05-31,"F","L",720000,"EC2Y 8BT","E09000001","{E2D14905-CAA4-4C2D-E053-6B04A8C0422B}","244816091112009031717022903910250",59.28,2,11,31,31,"England and Wales: 1967-1975"
7135.62753036437,2009,2009-08-26,"F","L",423000,"EC2Y 8BT","E09000001","{06EA847E-775F-498D-8E02-2C5AB925FBD7}","244816091112009031717022903910250",59.28,2,11,31,31,"England and Wales: 1967-1975"
13495.2766531714,2023,2023-04-03,"F","L",800000,"EC2Y 8BT","E09000001","{FAC30766-CEE1-5E20-E053-4704A8C004EE}","244816091112009031717022903910250",59.28,2,11,31,31,"England and Wales: 1967-1975"
15810.8108108108,2015,2015-12-18,"F","L",585000,"EC2Y 9AZ","E09000001","{2AC10E4F-12E7-1AF6-E050-A8C063052BA1}","3c2ea5ea974171a6a7a15cb08808096b2fc49e479542a8890830aab309f983f9",37,2,11,82,82,"England and Wales: 2012 onwards"
8444.44444444445,2013,2013-03-26,"F","L",456000,"EC4V 3PA","E09000001","{8DDAF4BF-C287-43F6-9C27-CD60F66572B6}","254613620642009031620105755919268",54,2,11,82,84,"England and Wales: 2007 onwards"
8462.96296296296,2008,2008-02-22,"F","L",457000,"EC4V 3PA","E09000001","{5F3FB662-97B9-41C9-9656-1628FE1A55FE}","254613620642009031620105755919268",54,2,11,82,84,"England and Wales: 2007 onwards"
5906.04026845638,2008,2008-02-21,"F","L",352000,"EC4V 3PA","E09000001","{5D8F8CC8-B992-4F53-BA11-E9C3AAD6CAB6}","213045050922009011520225326458301",59.6,2,12,77,79,"England and Wales: 2007 onwards"
3501.72751890933,1999,1999-11-03,"F","L",375000,"EC2Y 8NJ","E09000001","{0051BE73-AE80-408D-92D3-7E3C5D6DE058}","589964142932011020810241933068301",107.09,4,11,66,66,"England and Wales: 1967-1975"
16248.0156877393,2020,2020-08-10,"F","L",1740000,"EC2Y 8NJ","E09000001","{AE4D86D4-3DF9-4619-E053-6C04A8C03CD0}","589964142932011020810241933068301",107.09,4,11,66,66,"England and Wales: 1967-1975"
10490.1960784314,2007,2007-08-09,"F","L",1070000,"EC4V 3PA","E09000001","{99880B01-9A13-4EC8-B547-B3FADA6A8E08}","1349550109042015080311053339857898",102,3,11,76,79,"England and Wales: 2007 onwards"
8225.8064516129,2011,2011-09-29,"F","L",510000,"EC2Y 8BT","E09000001","{96010899-C1D1-45BB-95AC-C3401A4100A3}","378175149942011071411172369899078",62,2,12,22,22,"England and Wales: 1967-1975"
6616.07142857143,2008,2008-02-20,"F","L",370500,"EC4V 3PA","E09000001","{5719A4D5-1895-427D-8E96-16B60D6E7CCC}","1372325280532015100820425762078394",56,2,11,73,76,"England and Wales: 2007 onwards"
7093.96966333703,2008,2008-05-01,"F","L",383500,"EC4V 3PA","E09000001","{710ACC13-9843-4191-954B-91AD1FF3CAE2}","651941897712011070717380292090987",54.06,2,11,76,77,"England and Wales: 2007 onwards"
14102.5641025641,2018,2018-05-04,"F","L",550000,"EC2Y 9BA","E09000001","{79A74E21-121D-1289-E053-6B04A8C01627}","4a27ed0ef70e188bf888b93243e224b2d2a03fe86db36cea3b96b5e63f01a82a",39,1,11,82,82,"England and Wales: 2012 onwards"
2460.49304677623,1997,1997-02-13,"F","L",155700,"EC2Y 8AH","E09000001","{E596AD10-5FB3-4B13-B99A-8CE0F3283C05}","253998023452009032609142207210154",63.28,3,12,59,75,"England and Wales: 1996-2002"
2686.47281921618,1998,1998-09-15,"F","L",170000,"EC2Y 8AH","E09000001","{641C1EA6-1854-4C3E-BD41-53BE91221B77}","253998023452009032609142207210154",63.28,3,12,59,75,"England and Wales: 1996-2002"
5980.5510534846,2009,2009-11-17,"F","L",369000,"EC2Y 8BT","E09000001","{C58D2FFA-E9E0-432D-B975-84835CD9D655}","378175120062009100815054398988071",61.7,2,12,36,37,"England and Wales: 1967-1975"
3272.72727272727,2004,2004-01-28,"F","L",180000,"EC4R 1BR","E09000001","{7E1DC850-128A-4510-A16F-2C9C7E0C9587}","eb143ed5bb6c742bcd0599043665bfdc3be48c5b94d17d438daf0ec3bf39ad3e",55,2,11,61,73,"England and Wales: 1983-1990"
3206.10687022901,1997,1997-12-15,"F","L",84000,"EC4V 5EN","E09000001","{EAECEE22-8C51-4329-A4BF-8A08D4ABC42F}","302320610102009061113475163319608",26.2,2,12,62,68,"England and Wales: before 1900"
10954.1984732824,2012,2012-10-03,"F","L",287000,"EC4V 5EN","E09000001","{2A289E9F-AD15-CDC8-E050-A8C063054829}","302320610102009061113475163319608",26.2,2,12,62,68,"England and Wales: before 1900"
19230.7692307692,2020,2020-02-13,"F","L",1750000,"EC1A 7BR","E09000001","{BC8936BB-31D1-0E2C-E053-6C04A8C0DBF4}","1770129609002019121015392165819808",91,NA,11,85,85,"NO DATA!"
6417,2004,2004-01-28,"F","L",320850,"EC4R 1BR","E09000001","{DFDDED81-142B-4B1A-AE2B-3F639A04E1BE}","642675602332017022821481947268301",50,2,11,78,84,"England and Wales: 2003-2006"
10200,2017,2017-07-20,"F","L",510000,"EC4R 1BR","E09000001","{582D0637-4AD3-8F22-E053-6C04A8C01BAC}","642675602332017022821481947268301",50,2,11,78,84,"England and Wales: 2003-2006"
7234.04255319149,2004,2004-01-28,"F","L",340000,"EC4R 1BR","E09000001","{5E56B99B-1E74-4D3D-ABC9-B758A5E9B634}","642939573412016031107043696960485",47,2,11,79,84,"England and Wales: 1996-2002"
3485.29411764706,2000,2000-02-18,"F","L",237000,"EC4V 3PR","E09000001","{DD328EC9-9052-4712-AE72-495E621D3CB0}","1633766919842018060502113757880848",68,3,11,79,80,"England and Wales: 1991-1995"
2114.28571428571,1995,1995-06-14,"F","L",74000,"EC2Y 8DH","E09000001","{F0633656-DAFE-4E5A-B749-A71CA8DFA7D3}","1344887682062020081817542407138750",35,2,11,72,72,"England and Wales: 1967-1975"
3696.20253164557,2001,2001-08-31,"F","L",292000,"EC2Y 8BT","E09000001","{D5C6EAC5-A441-4B78-A18C-22A223694430}","7f925a152bd39133222631465b40bfe0a93a03ad45003965a2eaefc1173fb1ad",79,3,11,39,45,"England and Wales: 1967-1975"
11835.4430379747,2024,2024-05-24,"F","L",935000,"EC2Y 8BT","E09000001","{2131FCF6-4725-86E8-E063-4804A8C0372B}","7f925a152bd39133222631465b40bfe0a93a03ad45003965a2eaefc1173fb1ad",79,3,11,39,45,"England and Wales: 1967-1975"
5164.55696202532,2005,2005-06-07,"F","L",408000,"EC2Y 8BT","E09000001","{2BDF05A7-EEB6-4918-8CC3-96DFC31F8A32}","7f925a152bd39133222631465b40bfe0a93a03ad45003965a2eaefc1173fb1ad",79,3,11,39,45,"England and Wales: 1967-1975"
16415.0943396226,2015,2015-10-02,"F","L",870000,"EC4A 1BF","E09000001","{2D1E4B25-EA28-FCD1-E050-A8C0630544EC}","1238511376732014111915525074078609",53,NA,11,82,82,"NO DATA!"
6025.64102564103,2006,2006-04-19,"F","L",235000,"EC4V 3EH","E09000001","{B87853D1-2E9F-49BA-A177-00C6ED2847C3}","1316854579802015050709140339550798",39,2,11,59,70,"England and Wales: 1976-1982"
15897.972972973,2014,2014-12-16,"F","L",1176450,"EC4A 1BF","E09000001","{9F3D4D7C-8B55-44F8-8BF3-FE12DE19FF6B}","1238185569062014111915553010868917",74,NA,11,84,84,"NO DATA!"
15865.306122449,2014,2014-12-15,"F","L",777400,"EC4A 1BF","E09000001","{D458E01B-9AB6-457B-A162-D4DDEEC6895A}","1238141769022014111915550920668807",49,NA,11,84,84,"NO DATA!"
6410.25641025641,2006,2006-09-01,"F","L",250000,"EC4V 3EH","E09000001","{9CBF7732-79A7-4441-B3FC-24CB46B37A9D}","420291049902010011321354573109878",39,2,11,58,81,"England and Wales: 1983-1990"
11666.6666666667,2019,2019-06-21,"F","L",455000,"EC4V 3EH","E09000001","{8F1B26BD-F972-53DB-E053-6C04A8C03649}","420291049902010011321354573109878",39,2,11,58,81,"England and Wales: 1983-1990"
2615.38461538462,1999,1999-05-21,"F","L",102000,"EC4V 3EH","E09000001","{338B5C7C-8136-462B-BE20-3BA56086A974}","420291049902010011321354573109878",39,2,11,58,81,"England and Wales: 1983-1990"
16377.0491803279,2015,2015-02-26,"F","L",999000,"EC4A 1BF","E09000001","{F010CEE1-81C3-4EF1-BAE9-924CC0336C57}","1261373948552015012610284097250230",61,NA,11,83,83,"NO DATA!"
7073.47972972973,2004,2004-01-28,"F","L",335000,"EC4R 1BR","E09000001","{2518851A-FAEF-4992-B551-7E93F53E7ADB}","613502859342011040608063382590458",47.36,2,12,77,84,"England and Wales: 1991-1995"
12734.375,2016,2016-08-04,"F","L",815000,"EC2Y 8DH","E09000001","{3B7E0B90-2C87-EA99-E050-A8C062057E77}","828990139262012082916054361488932",64,2,11,65,73,"England and Wales: 1967-1975"
7953.125,2012,2012-11-05,"F","L",509000,"EC2Y 8DH","E09000001","{18997E94-B247-4CAD-BFBD-B5FF7B1B9EB0}","828990139262012082916054361488932",64,2,11,65,73,"England and Wales: 1967-1975"
1453.125,1996,1996-07-26,"F","L",93000,"EC2Y 8DH","E09000001","{D6DC4C45-74BE-4644-8CE4-AE11E0F90BF2}","828990139262012082916054361488932",64,2,11,65,73,"England and Wales: 1967-1975"
6015.625,2009,2009-07-01,"F","L",385000,"EC2Y 8DH","E09000001","{52FC131D-5463-4E43-8E91-8C8E37E4C5FA}","cfe3db1ce9017cc3b019409d2be9c207fe3106a673bac9328d2c4c7df788a52f",64,3,11,52,65,"England and Wales: 1950-1966"
15700.8278618327,2015,2015-02-20,"F","L",550000,"EC2Y 8DH","E09000001","{6CE4E4EE-67BE-4895-B464-5742E9FBC0ED}","266570844012009041520284606910067",35.03,2,12,75,77,"England and Wales: 1950-1966"
13401.8315836498,2020,2020-02-06,"F","L",1200000,"EC2Y 8DH","E09000001","{9FF0D969-694E-11ED-E053-6C04A8C06383}","298849236132009060615262606068108",89.54,4,11,46,47,"England and Wales: 1950-1966"
7817.73509046236,2007,2007-08-17,"F","L",700000,"EC2Y 8DH","E09000001","{36CADCAE-BA56-42D4-B0A1-DAA27940B0BF}","298849236132009060615262606068108",89.54,4,11,46,47,"England and Wales: 1950-1966"
9845.74491847219,2012,2012-08-13,"F","L",881588,"EC2Y 8DH","E09000001","{15B4C87B-F90A-4F80-8740-3DF064D805C8}","298849236132009060615262606068108",89.54,4,11,46,47,"England and Wales: 1950-1966"
5092.69600178691,2006,2006-02-03,"F","L",456000,"EC2Y 8DH","E09000001","{E7B50582-5DBA-47C7-B286-F569B2717CAC}","298849236132009060615262606068108",89.54,4,11,46,47,"England and Wales: 1950-1966"
6812.59772168863,2009,2009-11-11,"F","L",610000,"EC2Y 8DH","E09000001","{6E698C90-C2E6-4725-986D-766DEF914D37}","298849236132009060615262606068108",89.54,4,11,46,47,"England and Wales: 1950-1966"
3039.63577932512,1999,1999-12-15,"F","L",227000,"EC4V 3PR","E09000001","{73D38FE1-D559-41AD-8421-F161339D5F80}","711642512112011102421055995299695",74.68,3,11,79,82,"England and Wales: 1991-1995"
7204.07070166042,2012,2012-02-24,"F","L",538000,"EC4V 3PR","E09000001","{D535F849-E65E-4EAC-BF85-1F6DCFB84873}","711642512112011102421055995299695",74.68,3,11,79,82,"England and Wales: 1991-1995"
3213.71183717193,2000,2000-11-09,"F","L",240000,"EC4V 3PR","E09000001","{A5EE234F-DA57-4F6E-A002-74B454DC21E2}","711642512112011102421055995299695",74.68,3,11,79,82,"England and Wales: 1991-1995"
7216.73355974066,2010,2010-12-10,"F","L",467500,"EC2Y 8DH","E09000001","{334D4F2A-D27F-46EC-AF06-C47C96B0E391}","500669619962010061610145127358670",64.78,3,12,30,33,"England and Wales: 1967-1975"
2006.79221982093,1999,1999-06-28,"F","L",130000,"EC2Y 8DH","E09000001","{8E8229DF-0785-411F-8992-685A1527DD52}","500669619962010061610145127358670",64.78,3,12,30,33,"England and Wales: 1967-1975"
5282.25806451613,2004,2004-10-18,"F","L",327500,"EC4V 3PR","E09000001","{7002708D-699F-4495-81C5-06B5167B044F}","1470609129052016081116054895960549",62,3,11,79,82,"England and Wales: 1996-2002"
3629.03225806452,2000,2000-02-25,"F","L",225000,"EC4V 3PR","E09000001","{2F52E64E-DF18-40CF-AACA-BE8D80348CA4}","1470609129052016081116054895960549",62,3,11,79,82,"England and Wales: 1996-2002"
4536.45661497856,2002,2002-08-12,"F","L",275000,"EC1A 9JR","E09000001","{74290D74-A1BC-4609-B559-E64727CCFF88}","486452609042010051821140776609288",60.62,2,12,9,9,"England and Wales: before 1900"
10663.5071090047,2021,2021-09-24,"F","L",720000,"EC2Y 8DH","E09000001","{DBA933F9-BC76-669D-E053-6B04A8C0AD56}","156475960742008100900212658180588",67.52,3,11,60,62,"England and Wales: 1967-1975"
10294.1176470588,2021,2021-12-17,"F","L",700000,"EC2Y 8DH","E09000001","{E2D14904-FC90-4C2D-E053-6B04A8C0422B}","de2853398b9d9f468700ca56dd1f2ea5821e7c781d1d1d06e1bf3ea65dfaa8d6",68,3,11,70,73,"England and Wales: 1996-2002"
22641.5094339623,2014,2014-12-18,"F","L",1200000,"EC4A 1BF","E09000001","{01A84BB7-8438-4629-BDBA-4E3D1CC846E2}","1238225916732014111915521892078609",53,NA,11,84,84,"NO DATA!"
8823.52941176471,2012,2012-06-15,"F","L",420000,"EC4R 1BR","E09000001","{D6B73455-AB1D-4D45-8421-D7F34CF62738}","613502862752012021616034195920183",47.6,2,12,82,85,"England and Wales: 2003-2006"
7668.06722689076,2011,2011-12-09,"F","L",365000,"EC4R 1BR","E09000001","{36ED7BA9-3C0B-4A7C-ACC4-75B58B08F518}","613502862752012021616034195920183",47.6,2,12,82,85,"England and Wales: 2003-2006"
4712.48114630468,2003,2003-05-23,"F","L",249950,"EC2Y 8DH","E09000001","{C6D2FE16-1644-49CB-AD07-EE5392034082}","420326149502010011317395975109078",53.04,3,11,72,73,"England and Wales: 1967-1975"
13197.5867269985,2015,2015-05-20,"F","L",700000,"EC2Y 8DH","E09000001","{5D369878-128E-43ED-9A51-C828204BA6D6}","420326149502010011317395975109078",53.04,3,11,72,73,"England and Wales: 1967-1975"
7584.95145631068,2011,2011-06-30,"F","L",250000,"EC2Y 8BT","E09000001","{9905D6B4-2E41-4BCD-89AF-B8C4EAC541D7}","375753620202009100517094667810648",32.96,1,11,72,73,"England and Wales: 1967-1975"
5400.4854368932,2003,2003-01-08,"F","L",178000,"EC2Y 8BT","E09000001","{D7A51F77-247B-4773-863B-9CB803D2F3E5}","375753620202009100517094667810648",32.96,1,11,72,73,"England and Wales: 1967-1975"
3210.3825136612,1999,1999-06-30,"F","L",235000,"E1 8BZ","E09000001","{EBDB22DD-4418-4B6B-BB19-8F78C78C5F83}","333883030302009072716352461512238",73.2,3,12,71,78,"England and Wales: 1930-1949"
5703.55191256831,2007,2007-03-16,"F","L",417500,"E1 8BZ","E09000001","{640A7C0E-AA0F-4EBD-AC8F-597D5736BBFD}","333883030302009072716352461512238",73.2,3,12,71,78,"England and Wales: 1930-1949"
4064.20765027322,2004,2004-04-30,"F","L",297500,"E1 8BZ","E09000001","{216FD238-B3CB-43ED-8E9B-62E6D4A82273}","333883030302009072716352461512238",73.2,3,12,71,78,"England and Wales: 1930-1949"
3099.17355371901,2001,2001-03-14,"F","L",210000,"EC2Y 8DH","E09000001","{B59B9F1F-32FC-4C4F-AC5B-4DA8BEC8D44A}","638006813652011060622345693090085",67.76,2,11,75,76,"England and Wales: 1967-1975"
6788.66587957497,2011,2011-07-29,"F","L",460000,"EC2Y 8DH","E09000001","{4942C24D-420C-4762-8D9E-24358F09B6DD}","638006813652011060622345693090085",67.76,2,11,75,76,"England and Wales: 1967-1975"
3615.70247933884,2001,2001-08-02,"F","L",245000,"EC2Y 8DH","E09000001","{761B47B6-8864-4953-8A75-45EA8BB190BD}","638006813652011060622345693090085",67.76,2,11,75,76,"England and Wales: 1967-1975"
17655.6603773585,2014,2014-12-15,"F","L",935750,"EC4A 1BF","E09000001","{6956DF60-CF25-42F2-B2C7-161753517ABE}","1238294546352014111915594391070333",53,NA,11,84,84,"NO DATA!"
3736.84728095191,2005,2005-09-30,"F","L",380000,"EC2Y 8DH","E09000001","{498C0B29-FA30-4FAF-A78D-E3ABE7146A65}","173163430002008103119035056387198",101.69,3,12,43,44,"England and Wales: 1967-1975"
17857.1428571429,2021,2021-12-06,"F","L",1500000,"EC1A 7BR","E09000001","{01EB45EF-6778-40F3-E063-4704A8C05FDE}","1771643319602019121015402767819108",84,NA,11,86,86,"NO DATA!"
16511.6279069767,2023,2023-01-20,"F","L",710000,"EC4A 1BF","E09000001","{F5E8B080-D193-3A13-E053-6C04A8C060B7}","1238308569062014111915532960268437",43,NA,11,83,83,"NO DATA!"
19534.8837209302,2014,2014-12-15,"F","L",840000,"EC4A 1BF","E09000001","{DE63980A-F1D6-45E1-9C3A-6E0391F51318}","1238308569062014111915532960268437",43,NA,11,83,83,"NO DATA!"
12957.7464788732,2017,2017-06-20,"F","L",920000,"EC2Y 8BT","E09000001","{55BDCAE5-8A95-521D-E053-6B04A8C0DD7A}","788438515232012051517204423968904",71,3,12,68,70,"England and Wales: 1967-1975"
9802.81690140845,2012,2012-11-02,"F","L",696000,"EC2Y 8BT","E09000001","{AF70CFB8-904E-4194-AA57-8C0BB9E20D9B}","788438515232012051517204423968904",71,3,12,68,70,"England and Wales: 1967-1975"
3380.28169014085,2004,2004-12-03,"F","L",240000,"EC2Y 8BT","E09000001","{9FBFCA44-6DF0-4ACA-B1D5-B83E280555B2}","788438515232012051517204423968904",71,3,12,68,70,"England and Wales: 1967-1975"
8478.16871555744,2010,2010-09-30,"F","L",600000,"EC2Y 8BT","E09000001","{F32F8A35-4730-4982-B4C7-BF0402E08EE8}","478681999762010043013555045308340",70.77,2,11,81,85,"England and Wales: 1967-1975"
16416.6666666667,2020,2020-02-12,"F","L",935750,"EC1A 7BR","E09000001","{BEF7EBBE-843A-7A76-E053-6B04A8C092F7}","1770385987012019121015393290919962",57,NA,11,86,86,"NO DATA!"
17540.9836065574,2015,2015-02-24,"F","L",1070000,"EC4A 1BF","E09000001","{DC7D6F70-7AD0-4487-82D7-A2F1853D1A89}","1261719689532015012610285127278802",61,NA,11,83,83,"NO DATA!"
20930.2325581395,2015,2015-09-18,"F","L",1800000,"EC4A 1BF","E09000001","{2AC10E4F-14BA-1AF6-E050-A8C063052BA1}","1284566919262015031311175063408455",86,NA,11,85,85,"NO DATA!"
18634.6153846154,2020,2020-02-12,"F","L",1695750,"EC1A 7BR","E09000001","{BC8936BB-31CF-0E2C-E053-6C04A8C0DBF4}","1769869402132019121015381800978599",91,NA,11,83,83,"NO DATA!"
17058.8235294118,2014,2014-12-15,"F","L",870000,"EC4A 1BF","E09000001","{E52AB9CA-99FD-4C6E-9409-CA06F7DD4163}","1238237769062014111915545520868927",51,NA,11,84,84,"NO DATA!"
20588.2352941176,2018,2018-07-31,"F","L",1050000,"EC4A 1BF","E09000001","{75050A84-A854-9A88-E053-6B04A8C02390}","1238237769062014111915545520868927",51,NA,11,84,84,"NO DATA!"
6669.59835825271,2009,2009-08-28,"F","L",455000,"EC2Y 8BT","E09000001","{FDB5BA22-3102-4B74-BCE0-08BB8479DB93}","260304620022009040219481500228211",68.22,2,11,63,63,"England and Wales: 1950-1966"
10000,2022,2022-03-31,"F","L",420000,"EC4V 3EH","E09000001","{E073986A-BDC6-2134-E053-6C04A8C0233B}","8697225dda0d7fabc15ad2b5f5752052058db49df1565d4dfbb234822a800d30",42,2,12,55,79,"England and Wales: 1967-1975"
